,log2MIC_VAN,log2MIC_GEN,log2MIC_CAZ,log2MIC_CIP,log2MIC_AMC,log2MIC_ERY
33,5.303267065082371,-1.8272995351889714,-0.9558016307426298,-1.9786867248695232,3.847296773073521,4.184503952820659
34,2.515479784087522,-1.3407359174217968,-0.6264494021260074,-4.75800230958641,6.322948596993685,4.539006662510403
35,3.3404756568417207,2.0577324990763604,4.412411672412957,-0.5501944217670505,5.552532379180081,2.2036988033811706
36,-0.16443907592572593,5.03122034459601,6.199133493889574,,4.683041208572792,2.7239825134482656
37,4.974033117676261,-1.4730798955894029,1.3382881156704325,-5.243299791910872,3.441274437508905,1.971374264878523
38,2.643039886885079,0.903921221247719,1.7419384264139277,-8.115096742893643,3.0179580408485545,2.4957726415464707
39,-1.5815134522620466,4.677086749390818,5.218748179459816,,1.2652927719925373,-2.4193905880955464
40,-1.1235619695248946,1.271142370946481,6.303729265590887,,2.053180330974956,-3.7234621417993123
41,-0.9009108135397326,-1.1459499961133837,5.52583523679365,,-0.45398546014251817,-3.469993155397037
42,-0.6317869084546248,0.023413623417089857,6.1376219317308305,,-0.08531476887804834,-3.9949695168417194
43,0.3555291238788618,1.3628130313107671,5.394252045264933,,2.529980759319665,-3.6664829464940363
44,-1.4009740350274957,3.072496341251355,4.65656437851463,,-0.919510285259466,2.34932124047905
45,-0.45729388151850503,0.9312077210054637,6.831783447288462,-3.791308525300958,2.010909264781854,-3.391876086173065
46,,,,,,
47,-0.22275394133265602,6.171032491664604,5.164455382269475,,0.8950946884254958,-2.134788007800938
48,5.271868162130758,0.1689514636105638,-1.2570630130332197,4.516368250741166,3.0745106287185253,4.1166930649917655
49,5.328536772375758,0.361393125843785,-0.5099606526803684,0.49273555758604864,3.51039280964295,4.3761328501976795
50,4.029871112686787,0.03344502480264899,1.714522660318089,-2.0513915820806004,0.7870902316349571,6.6696845646410585
51,-1.8606432591259692,-0.8098021410393623,5.420358145379073,-0.2436432422492455,-0.9716110051094988,-2.982599168799311
52,-0.17736317952783098,3.276183793143745,3.881950698233815,-0.20586484426622786,4.90734847901687,-1.229060070030508
53,-1.4884228422247658,4.897020178719018,5.5026032252180705,1.1603939972066986,6.3020041121526456,-4.888859547760718
54,-1.8048398256732312,5.2427132589817,5.28643067518671,,2.277593444972003,-3.0169689521957253
55,0.8466569067297371,5.513705893466757,3.7393537387917903,,0.43930144969930107,-2.6875673864479133
56,0.896896297553263,0.260090481593499,3.238348559003693,,1.1630638502711392,-1.323908111940796
57,0.4251931500439545,5.7545265733827,5.417437350207686,,1.7092036764551055,-4.859318742716024
58,-1.086154679566847,4.013089668753381,6.054769120016278,,1.8105191637804758,-2.731099333092552
59,-1.7069784508553973,0.7555430035712993,5.093605569636337,,2.823920362318864,-1.5940935205689657
60,0.05270090175461317,1.4932923944673726,3.907090640719986,,1.1253611652121347,-4.076898305220668
61,-0.679539288030774,3.0399152851711246,5.666087966910522,3.5445004512262197,5.693755271586792,2.1734244628821124
62,-1.633880228951458,0.5451675147954342,3.3204230723292616,-0.5054014889530483,0.598879935939232,-1.5021102568824678
63,-0.5144663564489429,5.893774699292951,4.76733491986578,,2.8148146395497946,-4.9815513420780055
64,2.0255438452378334,1.0444875266849702,-1.752760743156813,-2.368510395303076,3.969439381187086,4.85005451944525
65,3.1481527898462565,-1.3597086131494545,-1.6305526497771017,-3.978497845429322,3.6932095975444983,5.9035557457446775
66,4.46770781166736,-0.15376699509360914,-1.3488312118355932,-8.365463387889594,3.070916358986634,4.361449099916966
67,-1.8968288643339215,-1.9626678037736238,3.6534671844694997,-8.069813701751295,1.5684419727526298,-2.0859253513463742
68,0.7279617295273242,,,,,-1.2714831079591469
69,-1.223655777790725,-1.013280194671537,3.7378363513116346,,0.19260345021419822,-2.3913817627289213
70,5.9247447188953455,0.9058484389781707,0.3808536724405742,-8.572313922832707,3.189361021979984,2.530022452407588
71,4.527254240861857,1.9672398526603294,-1.3981060135480483,-6.9142249066324695,3.771323184455718,2.575301912077432
72,-0.012431199432242135,5.142626481128549,3.809175940488626,,,1.2355190114582544
73,-1.0648627997756424,6.344470842383015,4.54682833877524,,,2.83266586030685
74,-0.43979316689016357,2.391033088765836,3.204600993594191,,6.059710079180917,5.467622258249738
75,3.039214591226032,-1.6032824032163795,1.87230571002675,-7.884510968884436,3.841439788550502,1.2851072303131947
76,-0.3598665461400645,-0.394019282717025,4.591173872316438,,4.682709815987654,2.3157722581882556
77,4.536022944402968,2.2342036471290494,-0.21313869808347374,-0.10525212547468743,6.65162503977348,5.237395203099098
78,4.1599416847786035,2.219554204716188,0.00607471802517856,-0.7323294497455874,7.41015497672022,5.695909533720977
79,-1.4454319294070888,1.2002850285408184,5.046829876515954,-0.5893996021107608,-0.49414049789683345,-3.276893684810049
80,0.908754058813751,-1.1838528681582208,4.933177233046392,-0.101402796843854,2.3702184601519507,-4.876680483785619
81,0.3253997677397906,0.22034236471095903,4.531136512918945,-0.10374298418887906,0.44872825152964313,-1.3242456972978527
82,0.818497173830177,0.9322867245024884,6.3565864612908065,,1.6418798651340432,3.7319108532761867
83,5.119381660008553,0.4639440170998299,-1.0133611894195527,-6.893764063246827,3.617694655132352,5.188446248665166
84,2.4279228773964445,-1.2478963758169523,-0.1161559372950911,-5.89805139974648,3.644423233753429,3.3277134534284274
85,5.044111696199066,-0.5784580053305381,0.6476564815662462,-1.4541457236528803,3.028337625609966,1.9594800761391116
86,4.165066480157528,1.1351683856291748,1.0047099837153415,-4.1033792758960885,3.8285302905038243,3.3888973952807016
87,5.85196802878379,0.21690862898371122,1.0154737512099972,-2.314444213063827,3.7882752463526157,4.479807224207953
88,3.3674889015241556,-1.979075805238617,0.31156688666907484,-3.307068578691802,3.259035277726629,6.688319728588969
89,0.6844826582099721,6.2855534838130405,3.581306923811124,,0.8832672043631207,-3.149985845842462
90,-0.2062977431405595,6.373304699405601,5.022787064266597,,-0.20427856942208977,-4.941152291857474
91,0.7656231559150635,1.0439644193793975,3.248165836974731,-8.068968581866647,1.4067475837702197,-2.258968379856281
92,-1.7345172337453738,-1.858749013244081,3.284622883016515,-3.103410631253708,-0.7572650139042244,1.4125063842860879
93,-1.4120467729456956,0.9829365982364366,5.295463475556083,-0.3142863243349663,0.6533715322189237,-3.1031425834164654
94,-1.8643126234959837,-1.1900731570388916,5.264073777814162,-0.14101904598205606,1.1864610668461324,-4.554147155436089
95,4.53048770503942,,,-6.773883162268789,,-4.189149409593004
96,-1.0240051143476498,1.832294162425766,6.5121340733728825,,0.7441895236971565,-4.797087885409821
97,-0.8339646031296395,-0.5282333473239826,,,1.994689426182051,-2.7278767932540946
98,-1.1859486998021687,-0.6922696505257748,5.2314947823719695,,2.3117003146843826,-2.534123985075383
99,0.48621351577199623,4.940378732774577,6.839164088870563,,2.084972956185017,-3.0061156975961763
100,5.728112446555746,-1.4044428871000885,1.617439651893038,-0.9112241038018187,3.708676772501835,4.044364918409724
101,-0.9297363078915137,-0.7775791308417361,3.194779565155111,-0.1350046342504566,-0.8447454353559778,-1.7423542027154437
102,-1.1571923213772892,1.5066037591327153,3.392030901785434,-0.6793781331751501,-0.22348259296558337,-1.5641437340756115
103,-0.3719091115301607,1.9853373716626785,3.176263618671695,-3.8745287772681944,1.146431374121857,-2.5601212262778597
104,-1.5772223675481858,-0.5267582326330666,3.741107548258782,-0.8216661167400499,2.739288349838855,2.9735191533462793
105,0.4065920837375756,-0.20555429424136062,5.165080526492624,-6.249279476712469,2.339827576422075,-5.007069018488098
106,-1.776342728406581,0.8882853566752569,5.582288789626115,-0.7606279689454182,2.37013848775612,4.049870520338219
107,0.9606608854740066,4.334513703518831,3.182340803910859,4.118722563844362,5.031758094058038,1.143853388311905
108,0.3167356222127109,6.1662328479552215,6.7838835691258375,,0.21283478555285584,-2.237015770784991
109,-1.4038483313710808,4.8051765510689215,6.368661535064926,,0.7177932345785429,-3.3622513176112303
110,-1.9834279097274312,3.733768932869215,4.186450055475075,4.285145347916298,5.966056949176674,2.8781526237568213
111,0.4463853502939006,1.544783778598117,3.308750287322983,-0.5820298125998979,0.8828253164820323,-2.763335097668347
112,0.12057372320129311,0.37217968519412303,3.679548442576195,-0.7488058347945302,7.90210931829027,-2.4243276544574415
113,0.18702306795989299,-0.4338936959242745,3.5077778124640013,2.0755367280962163,5.33296702232346,5.919209015099662
114,0.31381236000374346,-0.3495092469820551,3.493135275300045,,-0.3705112352911135,-3.637289258992871
115,2.410039235663868,0.7824743425044767,1.269632442921503,-1.0185405700177235,-0.8757246832785635,4.323650724890769
116,,,,,2.787611751047761,
117,5.748913971585839,-1.9871211933861181,1.0281938608136179,-6.865858948537587,-0.03714746650778933,3.703495353217562
118,4.751543001774669,0.47835954510127743,-1.7775724633961354,-6.741771299706654,3.21485474801566,2.7131509456766265
119,2.2713485726273586,-0.5780242389338586,-1.9724824200439095,-1.5521998602337526,3.0403303341153665,2.7882556431032945
120,3.2038545199113324,1.17679051274792,-1.1502063464335675,-8.768768878998923,3.2011366866549116,3.298609046541647
121,4.832688459835783,-1.628032206566316,0.6540963173812953,-3.4158913557980544,3.1786290248777958,6.0134243783979935
122,-1.77786070132366,6.419896104399429,5.074246841484014,-3.1877926344778595,-0.04020219206377296,6.803279264500277
123,-0.9245991122213386,6.530239528268173,3.9833899059751117,-2.3032549582879636,-0.6664811401186196,3.6319326930266946
124,-1.652387719309522,4.865239120804707,4.432558981867651,-1.2035925040892694,6.380185416209082,3.3601174700898877
125,0.5893110676252349,0.35281144418299815,6.958021335429866,-0.6794304535579128,2.714031214057931,-1.336484367518573
126,-0.13010344565797682,-0.07610544527014418,5.7372570526311595,-0.8650190180063569,1.3189496723802356,-4.51506230159969
127,-1.0073020642093695,0.5693041676775412,6.795922677388672,-0.7038212036384522,1.6681483892290048,-2.3332828556759986
128,2.2694027422572103,-1.7405802255545928,-0.35520664662676116,-1.1943322538611412,3.3377481161633,6.079304765609367
129,4.328681991405226,0.3199375735289054,-0.3903715142275457,-8.445129623301128,3.4184496020504547,3.561432337218144
130,-1.8093195451538406,0.24594088240907497,3.5702263747611283,,2.646307804187127,4.312109356924407
131,-1.0670490586914156,0.24264291299362495,4.52855801075331,,0.38248256374234435,2.3856505423506515
132,-1.0244461397088482,0.41395295456675085,5.21892729342769,-2.419061039315146,1.4860303366502945,-5.041150738095648
133,0.18882009539437372,3.3027990759245665,3.307032414049512,,-0.8447994076487035,-1.3058295292925792
134,-0.08732549436238934,,,,,-4.602208693842821
135,0.6616388785981455,4.551304470065251,3.0167499540935494,,-0.25290754059934784,-4.67372515997455
136,-0.5833521787886033,0.7058736159341248,5.6817373946205105,-0.4277149513311935,2.324983707280963,-3.7072190338330584
137,-1.641212181567195,1.2199571240864404,5.567278131798888,-3.817163702422871,2.067074098316941,-3.5425977236146853
138,3.383532463734615,-0.920712905791466,1.5383482189408186,-3.808942158572397,3.508538980126265,5.461015399698215
139,0.13973601646696898,6.214150673279817,4.643155346254948,,4.3607828828366095,4.191930247223673
140,0.28235652630482755,6.607096131898679,4.95857639616412,,6.4240600454427845,5.854207439194469
141,-0.31616587552372954,1.3001986503196223,4.661772107785537,0.44670082526348404,0.40257263947585153,-4.189034694388592
142,4.483662207795717,-0.006974375495820695,1.5822519952099936,-7.942747850816365,3.476753969868896,5.684396538339881
143,0.3129028615590943,-1.6917615573795528,3.0960203553874295,-0.5581446814407716,4.3585271753049515,-2.6839271210896913
144,-0.5186102897183391,3.8138911136336144,4.341486544726853,,7.836941744970965,2.290029175874394
145,-0.4317987576556055,3.267894616360143,3.7083291699915684,-3.7862812985433596,6.862650633927499,5.293813508472113
146,-0.7173736413960226,6.50940183464959,3.3936969189928337,,0.5072443092394854,-3.261125661995745
147,-1.9237369956869916,4.557619866028302,6.826881743362301,,1.1342190800903829,-4.92013216081283
148,-1.6763205708679263,5.167043939707646,5.397438972418875,,-0.9990330965676572,-3.761427233597993
149,-1.905706853541734,6.872263253961947,5.914625185879687,,-0.03502046654401059,-1.7694235346522147
150,-0.09076666801726896,-1.7657908501393267,4.2614550965296285,-0.6532793537947668,-0.1670704810093402,-2.259453559918973
151,-1.05692810007803,-0.6630428832591369,4.572588627414007,-0.2535471395591049,0.0019339496459627181,-2.1167067253846574
152,-0.4742850905810565,3.2662590799896853,3.9476961131976314,,2.223623930170562,-2.2252967944042004
153,0.7226999551907707,5.593272093229611,3.387862846712082,,0.11869750460560424,-3.796654120454792
154,-1.252118980392527,3.296421857272397,3.7161266978171987,,-0.23391237902538142,-4.654325128418258
155,-0.7688478283493843,1.139589149755645,6.190056217701626,-0.10648972134171697,1.017055273563989,-3.9529433689576843
156,0.26665482628696524,0.8307254258693522,5.7101832788854825,-0.24321007534034067,2.462580533157019,-1.6827574942022103
157,-1.313601053097785,1.1544610785437548,5.187715585647336,-0.6679973704456994,-0.034598995650149345,-1.0792660164900894
158,-1.7690549439782473,0.06907901149501927,4.9003595861277205,-0.25555709477914945,-0.6858523700490782,-3.0543968171533797
159,-1.1307415425786669,,,,,-5.019473357122326
160,-1.5163312978401107,4.501875826491979,6.689737148612457,,7.152639171644127,5.8003265919384495
161,0.789093362726301,,,,,-4.490425330483659
162,0.4243622459861436,6.2152582161532575,3.2909399583347496,,6.816417469766995,3.076643916378173
163,-0.09978661492663088,2.9598628171898875,4.12240338268586,-0.8480173706604249,6.358916181299355,2.035655274249863
164,0.6143825123343458,2.6163006243160534,4.399751531513028,-0.8696795025393669,5.799651173942526,1.0157936529261709
165,0.41101736366036135,4.733889033188381,6.129703288087799,,7.4334935318145,3.7054223146480787
166,-1.4402851292259122,,,,,3.1145968563539768
167,0.6776776154870932,6.988729416119927,6.970058481997775,,7.827342674064313,4.329459324017061
168,-0.3819706159037122,-0.2392007776959808,3.9626821959637137,,0.42562080042019357,2.1282471412371127
169,0.42232157671049797,-1.4101849733206566,6.4972293592153445,,1.9906080263821055,-3.7515702740459025
170,0.6882744994035452,-0.6872251087185766,6.3224910722721255,,1.2027634752109277,-2.7104570036476163
171,-1.0459856394402616,-0.2639192691612169,3.8986297303899233,2.1889081976075686,5.996144736787451,6.157993387228735
172,2.1829684794258175,,,,2.267174006919455,
173,-1.6698390907325407,-1.6455930218054888,4.5973304291193715,,2.838368707029235,-4.754052086153966
174,-1.316190056966637,-1.1175476914870675,4.638691583627823,,2.1706505052555034,-1.2299039789046642
175,5.486147270942802,0.39290349480382125,1.6367015803428788,-1.1395273511653512,3.2706747374895473,2.546531829184959
176,-0.7186733280928341,5.236237219304277,6.912882678033849,,1.415213458556537,-3.5770273390706944
177,0.4540453479621578,0.9426539823837652,3.7235677532309825,-0.654371074844472,0.9733678141152167,-1.3548071624481701
178,0.58219255346061,4.284648732963306,6.196631920638351,,-0.8397208848345655,-1.890828115180061
179,-1.9791378777569428,3.880445444261694,4.336770976762041,,2.937287960493326,-1.9926423503791098
180,-0.4677552689031885,1.9933900551079275,5.92348143163864,,0.5339262691958453,-2.5962645031750426
181,-0.7477636285673606,1.732453711361719,4.680044121776051,,-0.39108469818267566,-2.514826862015511
182,5.893955886271419,0.570262860814297,-0.744483734489024,-1.7023706594025496,3.029170843650396,2.358578188538847
183,5.875511432367706,-0.3150044469801383,0.7642250338024688,-5.467359687314134,3.6051016934518874,3.8842847134916703
184,-1.3336720795519708,0.5447115583691782,5.31343912850344,,1.666836383259828,-2.469288975964133
185,-1.6403988189456304,1.1426077092758444,6.330447123490793,,0.13715522148724424,-2.506962564652875
186,-0.9871506633195317,4.40208225426974,6.216662295251705,1.1536740608501057,7.726140202794426,3.993106503968127
187,0.8287294411924464,-1.5266501484286064,6.465692758247625,,1.3431142789142638,2.2905119389067394
188,-1.030387298298451,-0.3603770359125007,3.238469470964303,-0.19229707610282076,1.3470728237129526,-2.8113482044020617
189,-0.44362535782192114,4.490133208193588,5.768202267693619,-0.7536495781805801,6.33333167752429,2.6311648855968226
190,0.10905859049440658,1.3592100670064118,3.5599496619790347,-0.9367438882247001,0.7829208828955547,-1.0551434013026846
191,-0.9091075205157957,-0.4646646365103573,4.663274377423094,-0.8682879594394549,2.3444749350414185,-2.0865912524881582
192,0.9153464110019536,3.274854878841103,5.194353741624905,,0.05987036707640159,-1.9053401700416637
193,4.998607417265703,0.2874915555348092,-0.9134630716661387,-8.646874988781747,0.7945319573793972,2.018232033862387
194,2.5203452742775556,0.3510798223364302,-1.2375559968988228,-6.079372602536997,1.1507698483010989,5.310761273027002
195,0.8873421015343055,-1.2620902812665937,4.610958046695414,,1.654499853642122,-1.517653741836611
196,-1.244648794732658,-0.5510545529991451,5.078446789843756,-2.3828121258969244,2.1358880253472146,-4.183597097891106
197,-0.508251581060297,-0.6619510046508983,6.9861052358209115,-0.14125462389496057,0.5792308777283415,-4.718697457613959
198,5.033052870904202,-1.8952075462782625,-1.2614654653130928,-3.377578497436068,3.3957449388168395,5.620534353370157
199,-1.0973610360801787,-1.9032273132710291,3.5408694108036203,-0.36621565857569105,1.5841887976779996,-3.0988516407578226
200,-1.1454743898475626,1.326789145940513,5.701824239872943,-0.7467966818262217,-0.3975537369096427,-2.972271430550663
201,-1.8893336000338181,-0.9077125651685902,4.584003974465755,,2.7305925965062228,-1.6933247808535845
202,-0.17130474494641934,0.07231784601119551,3.532039351979613,,0.5322370057982351,-3.2575965718889606
203,2.098348017641067,-0.8050936587524526,,-5.306361908026855,6.153536789208909,3.7739713726036044
204,-0.4919600603891279,4.478296911396107,3.634947205208016,,,5.284522342352671
205,-1.8455582725533726,1.7627173227877126,6.797092434130397,-0.44470289152808684,1.9180864683411796,5.415612542106976
206,-1.1640564445258164,4.856954175574447,6.518406008559337,,-0.9186328457759901,-2.7418413090315124
207,0.7247981872763078,,,-0.47241901445894074,,1.8296537876695078
208,2.088494558810321,-0.9628086901098831,,-8.526175912011693,5.817930981009866,6.797068173404612
209,3.29444112055418,-0.2813694577256911,,-5.5648196658126645,4.837151117417767,5.926191811676715
210,-1.2813099396867025,5.8909510589558245,6.628167858423849,-0.3445630273587226,,2.2269013410186806
211,3.9545729460516235,2.556878602994394,-0.6315657200009259,-5.229249868922116,3.2986722838628166,2.1169908015341083
212,5.081629754039183,2.415775314237886,-0.2801662312980324,-1.5690596898885323,3.866941066825948,1.7539675041795038
213,-1.5653104491124903,5.626918000790761,6.966131104836499,,-0.1792491350379306,-2.919546040336404
214,-0.5316387729173202,5.835062673436907,3.8332617028039953,,0.9483316572597713,-4.903786399258136
215,4.733181620653054,1.490921736382684,1.3237976597734924,-3.858771838686682,3.746743353469679,1.8302719967798424
216,0.9569514451397112,2.428944539394913,4.421757465694299,,4.014878733105278,5.488970975834993
217,-1.2738298115418427,2.5409051694215785,5.676876179351471,,4.966024975816444,3.817925924273233
218,0.016408534247530637,3.0334549063360168,4.9352102525320225,,6.038892730621756,5.6976051930190605
219,0.28486022162419666,2.6964299165258967,4.673558238399144,,2.513010222218157,5.4775295491395894
220,,,,,1.109021963854646,
221,,,,,2.7194821315263287,
222,-1.2870829686054615,1.3677351793320474,4.431245113152681,,0.9351890757770107,-2.5617833239009915
223,3.783611025355323,-1.2555896317944915,-1.52043054720429,-6.482727965536608,3.857765574022558,4.627676566242897
224,3.0945069271104324,1.2105743780826368,0.9397049192611788,-4.780869984335729,3.4949828857856824,5.118199865710691
225,5.988498001667962,-0.16724932637031653,0.1258223606225004,-8.438928421374424,3.130931408851914,1.1101350543813382
226,3.704725415905213,-0.06812152799156967,-0.8482145201933566,-1.218495734471995,3.6962214909037474,2.870666377277496
227,0.18465061423614615,,,,,0.3757981914914028
228,-0.8966469534649806,-1.4660751098496396,5.375122601030137,,0.961797857195452,-1.697945752929133
229,3.805548295188982,-1.677588639335566,-0.02871873504787459,-6.097163272488709,3.2060739231113438,4.826933336812469
230,2.654495586425581,0.9117587978943711,-0.8002276810195723,-5.158819473781511,3.4412297698586087,1.0560704355238482
231,5.17923826900652,-0.014152484772619323,0.3843301518708022,-6.13520383801408,-0.5210103061265263,1.1978623596550702
232,-0.10308038634128636,-0.2525939397349872,5.30237379109648,-3.5288141086644433,2.210625546022025,-4.419575193462081
233,-0.09940875290206996,3.8706697394055554,3.645831487477029,1.4559832975699687,-0.012136177335392628,-2.646544856819922
234,-0.39267326883883813,0.9180344755550134,4.886959445338539,3.8613381127358313,2.598450247146098,-2.649472053568337
235,-1.729125440109525,5.646737214610222,5.213887185364901,0.3776367638612558,5.519839864947052,6.11132800166251
236,4.774729013606724,1.0620529491352435,-0.26462104142329834,-3.6903421779389873,5.79394096173976,5.104149398080256
237,2.8830787322029603,-1.3643624755762316,-1.3423730616621317,-3.2674757647562798,3.0650009575637185,2.5922189286456527
238,0.5059084371989042,,,,,
239,2.3295245134244085,0.4409028472110419,,-6.82928536905106,7.922592880001118,5.12777726579943
240,-1.0376558854637041,,,,,
241,4.721997323534357,-1.4585786812177268,,-6.450743740767036,5.401089541262236,5.754740164546409
242,-1.4404397743869826,1.0055017788730345,5.28114783241867,-0.7668102330275711,2.6432971386282373,-4.3924441810707
243,-1.8776690398709939,0.6278226047009781,3.8404289140962025,-0.13559662155571772,2.773240611068876,-4.557726017020565
244,-0.22731880957310824,1.8264587347008148,5.969085615487117,-0.6906294451808787,1.080923340733164,-1.0809660834788497
245,4.618044981733265,-1.7241625617464504,-1.5336626037825398,-7.967429156202774,1.708376070844036,2.840766198702708
246,3.093038370109024,-1.7717756738759554,0.18678534420285442,-3.7438848175669666,2.114064159314098,1.2162249603469986
247,5.803454266723863,-0.8712475588948938,1.6096526962962192,-8.648076486298022,-0.4759390180388443,6.596674796616006
248,0.03269494622831037,-0.9531730045307021,3.1007965550768213,-0.3058674634751537,5.8087318068362395,-3.460800280630454
249,-1.9502308381723323,4.93595756577473,4.419327538520253,,1.4038299313829892,-4.1357759170418325
250,2.6042318733147054,-1.0120804582008829,-0.6241654679008608,-4.20448559080802,4.534062283540827,3.0710795021265653
251,-0.4637180095040876,1.625018863067272,6.120850633778296,-0.9838725147664368,-0.8628056083622822,-4.36346572658622
252,3.729339408912324,-1.0018108699067336,0.9320019696850961,-2.0378805016160957,0.9902657832712936,1.6388912242452418
253,5.774463701006651,-0.9121968940758005,0.6346473895454101,-1.869528829266045,-0.3806268349129849,3.951141594906579
254,-1.3205082106922768,1.0375944381288125,5.2555717628677945,-0.6273410599787675,-0.2683059385679333,-2.349153322276991
255,-0.06447958114592334,-0.20103745477378898,4.0446498632830945,-0.6482883114730008,0.46019209885402756,-2.585201236510431
256,-1.476895948444721,1.1068435163724362,5.77981253238339,-0.4565142541928008,0.7297503045045444,-2.446766897249116
257,0.07281499783420098,-1.7385299761868083,5.269563854639657,-0.9272610627078854,1.4926907854222102,-4.701642722480224
258,-0.8397904220899675,3.0212540820520366,6.184974474570338,,-0.7022836556135466,-1.4321266873217033
259,0.8101903313267991,6.217978604984113,5.940100792544022,,1.0147684769912162,-3.4788733980961695
260,3.678909476993594,-0.04971226819838637,1.7262200522186768,-5.388449013967475,-0.2694971205446116,5.610806940999943
261,-1.5874321903949478,6.09123833413216,5.440431758456855,,1.295901929373543,-3.786927563549504
262,-0.9767971442955994,5.193676733410925,4.952710793543691,,1.5496194952728233,-3.182191874239823
263,4.554103921030531,-1.8655400224745569,1.2839251022736915,-5.306680250738223,1.226838305276851,2.329884449167994
264,3.590377809123044,-1.7493817769671005,0.2664235366426244,-8.351998716663445,1.953182797032014,2.6169408277515895
265,-1.6595743203390467,3.265853471456169,3.5327286589893148,4.137906336151109,4.191831015592114,2.456290467057029
266,0.7740812894113926,1.6257503533054518,4.045332204750426,,0.3424388939881853,-3.4756276653433416
267,0.6320187679891534,-1.4430135483138158,4.6763979964261235,-3.622377352807872,2.0604270442909565,-1.5537198805502679
268,-1.226170834607363,0.12968542739292332,5.3971972202866665,-0.20986802072164445,0.7310699635193745,-1.2871187795677663
269,-0.0200458997440649,-0.3556141911661561,5.054831508557622,2.138346254819404,7.101638078620951,-3.8271758476218443
270,0.4516676553720391,-0.6106229286339757,4.152738232204691,-0.782216941227172,0.9367394816178314,-1.5522635492114842
271,-0.3343949983684138,1.5993339607876755,3.0258576103299486,-0.32296125324703595,1.592409524405902,-1.886763884400927
272,-0.41104555065429693,6.0660602402362835,4.9849569784498975,,-0.9265636315869538,-1.2808409746586302
273,-1.2744387522036345,5.334854425997244,4.142504083076945,,1.6159778840416366,-4.061383026701033
274,-1.7206864630882115,,,,,-2.717057492160334
275,0.6916478670040587,,,,,-3.9445115202371834
276,0.7012547461543421,,,,,-1.7139733033168358
277,-0.10069351089359846,6.127839947952491,5.938433250702048,,1.4743416968179888,-5.037235532547317
278,-0.9829068125477562,6.006988014352531,3.095785237100408,,0.2393904583714126,-2.7663318259317244
279,-0.9523675206010511,6.212008323357338,5.339311320094016,,-0.6568202225645767,-3.6820712454905213
280,0.1778686180570872,-1.9127007680671935,6.765896960578615,-2.423679998374241,-0.6362555773446219,-3.7491222553492847
281,0.6913313736106146,0.6551606848942855,3.6976372173304455,-7.01637016549644,2.692895209470132,-2.4412704049759335
282,3.0968610711661797,1.8535779480964518,0.6281239721340681,-5.609375003784651,1.7571181814528167,6.95003832299669
283,5.935910597618154,0.24067527201501338,1.5935464527243293,-2.2836548547096385,-0.4915870262700964,2.1844229813339373
